state,0,1,2,3,4,5,6,7
"[1, 37, 5]",0.00035490946331240584,9e-05,0.0,0.00017857986575661096,0.0,0.028958820362052162,0.0002666978570567026,0.0
"[1, 38, 5]",0.0,0.0,0.00017630475923337228,0.0,0.00017630475923337228,0.028778233357275227,0.0001748484633733626,0.00017630475923337228
"[1, 39, 5]",0.0066103489095560835,0.0004867114325888765,0.0002326625453621528,0.00044838074805839785,0.0006206143036420169,0.0005381820591027766,0.0001901008368452296,0.0002810147812178004
"[1, 40, 5]",0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
"[1, 41, 5]",0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
"[1, 42, 5]",0.0,0.0,0.0,0.0,0.0,1.973169716668787e-06,0.0,0.0
"[1, 21, 5]",8.655587484106411e-05,0.00026124134151051925,0.0,0.028824781301991016,0.0,0.0,0.0,0.00025752439641684436
"[1, 22, 5]",0.002126043718957362,0.0020584045468395253,0.0015770479418607732,0.02424235866789682,0.000671509920380887,0.0007219832405189468,0.0020990330726848227,0.001152088974137825
"[1, 3, 1]",0.018495745023920363,0.0003240607167983477,0.0004998285777435969,0.0,0.0002521659597791037,0.000168010461532269,0.0008655895053999725,0.000417000383346791
"[1, 4, 1]",4.133123908926574e-07,0.0,8.502598075172958e-07,5.025743774491799e-05,8.651051800510701e-07,4.153851670279018e-07,8.245419807218451e-07,4.1705086986994876e-07
"[2, 5, 1]",0.0,1.7163540290859596e-05,0.0,0.00010581101176290077,0.021443835744161602,1.6589506751671922e-05,1.6992675191239276e-05,0.00010581101176290077
"[1, 5, 2]",1.0873227609304826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 6, 3]",0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
"[1, 7, 3]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019206197086813642
"[2, 6, 1]",1.212619832226644e-05,1.2346557368742285e-05,0.0,1.228494792406841e-05,0.01133254793363386,0.0,0.0,0.0
"[1, 3, 5]",0.0,1.6088486462838167e-05,3.236125930872857e-05,0.0,0.0065111109834038545,6.988128917974947e-05,0.0,9.427282348943952e-05
"[1, 27, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
"[1, 28, 4]",0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
"[1, 29, 4]",0.0,1.7094136541750135e-05,0.01092110593841279,0.0,0.0,0.0,8.390462884513335e-06,1.7009209655474584e-05
"[1, 30, 4]",0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
"[1, 31, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
"[1, 32, 4]",0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
"[1, 33, 4]",0.0,8.84821790136442e-05,0.0011984425153774565,0.0,8.883699432423432e-05,0.009684910757595266,0.0,0.0
"[1, 34, 4]",0.0,0.01990001445876529,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 35, 4]",5.032827872978179e-08,3.8816632415662504e-08,0.0,7.937970627559906e-08,2.6681946561110767e-06,3.9296319400247786e-08,3.571357716839985e-08,2.5251322813916635e-08
"[2, 7, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0022773892329355123,0.0
"[2, 23, 3]",1.7702722806893773e-05,0.0,0.011937582464746351,0.0,0.0,0.0,0.0,3.515799677736556e-05
"[1, 22, 4]",0.0,0.0,0.0022107588332606633,0.0,0.0,0.0,0.0,0.0
"[1, 23, 4]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
"[1, 24, 4]",0.0,0.0,0.0,0.0005184443769606383,0.0,0.0,0.0,0.0
"[2, 22, 3]",0.0,0.0,0.0,0.010017934477238226,0.0,0.0,0.0,0.0
"[2, 24, 3]",1.1320511867393455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
