state,0,1,2,3,4,5,6,7,8,9,10
"[1, 8, 1, 0, 2625, 0]",0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0
"[1, 10, 1, 0, 2625, 0]",0.005141378928117003,0.0,0.0,0.0,0.0,0.00388090580038465,0.3909319333743952,0.0,0.0,0.0,0.001936667692442037
"[0, 0, 0, 0, 2625, 0]",0.02611993281285349,0.0009075221429661376,0.0008788314395521233,0.00031693156670624845,0.010461630845264523,0.0013518511045090993,0.007063129730022224,0.0005699923680687184,1.1756191074017666e-05,0.000586088205943977,0.0004123126448093977
"[0, 0, 1, 1, 325, 0]",0.00016076542003712186,0.09239144911448942,0.0007565067926835859,0.00016949879627310024,0.010973545691535731,0.0004173588881719285,0.010275015475779026,8.946134820134946e-05,0.0,0.0010073080582318637,0.0
"[0, 0, 1, 1, 425, 0]",0.0,0.0,0.0,0.0007716407411954384,0.0,0.0,0.04756924954004829,0.00046014278751305496,0.0004363930882096372,0.0,0.0
"[1, 0, 0, 0, 1300, 0]",0.5999813087763135,0.6725303685509367,0.6886427916397873,0.7921417093688546,0.7533364074640051,0.7081696678478197,4.947765659707621,0.7472281457933554,0.22987653524209145,0.836951730776629,0.7298156654237429
"[0, 0, 0, 0, 1300, 0]",0.005360776597888048,0.00983698244271493,0.013434102325300195,0.018722352248253832,0.0034345253299324866,0.003576681769720789,0.2950876906410385,0.009727059478284207,0.010067042125113801,0.023119445838093885,0.011584949308290812
"[0, 0, 0, 1, 1300, 0]",0.0,0.0,0.0,0.0,0.017476506295507448,5.4071097867946546e-05,0.0,0.0,0.0,0.0,0.0
"[1, 0, 1, 0, 1300, 0]",0.19013457165022507,0.17957642275037114,0.1893050067970924,0.28596791525267934,0.12756401278086943,0.27567245343304375,3.670243047374364,0.0822457514272935,0.06464445385912321,0.07633383800401455,0.11829784650207119
"[0, 7, 1, 0, 1475, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 9, 1, 0, 1475, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299106297,0.0
"[0, 11, 1, 0, 1475, 0]",0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 10, 1, 0, 1475, 0]",0.0,0.005925478534434278,0.0,0.0,2.67579697353986e-05,5.290332223471376e-05,0.0,2.66510982972703e-05,0.0,0.0,7.868044042955608e-05
"[0, 8, 1, 0, 1475, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.0
"[1, 3, 1, 0, 50, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 5, 1, 0, 50, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.04139111931660288,0.0,0.0,0.0,0.0
"[1, 6, 1, 0, 50, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.01787406,0.0,0.0,0.0,0.0
"[1, 8, 1, 0, 50, 0]",0.0,0.0024945960265334967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 9, 1, 0, 50, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.019194644284561888,0.0,0.0,0.0,0.0
"[1, 10, 1, 0, 50, 0]",0.0,0.0,0.002010665250127333,0.0,0.002312535845847415,0.0,0.2860714077761352,0.0033198999287029807,0.0,0.0,0.0
"[0, 10, 1, 0, 50, 0]",0.0,0.019615832354825988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 10, 0, 0, 50, 0]",0.0,0.000537034759320843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, 1, 300, 1]",0.0,0.0,0.0,0.0,0.0036126832578869095,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, 0, 600, 1]",0.12852508425650394,0.00036462241377909215,0.0002898437047433734,0.0018247081339206848,0.0008873876326594662,0.0006013535489021818,0.006041751926273501,0.002488555682867743,1.6229691567190608e-07,0.0004152203667333198,6.991276534875939e-05
"[0, 0, 1, 1, 600, 1]",0.0,0.0,0.0,0.0,0.001299763817444307,0.0,0.0,0.0,0.0,1.331648992915113e-07,0.0
"[0, 0, 0, 1, 600, 1]",0.00035848499890959946,0.0003638938738998686,0.0,0.0003168972013159638,0.05052691462101883,0.00046178448034538133,0.0004529734122748772,0.0002866878986644602,0.0004312176936632911,0.0003638938738998686,0.0
"[1, 3, 1, 0, 975, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.020760900000000002,0.0,0.0,0.0,0.0
"[1, 4, 1, 0, 975, 0]",0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 0, 975, 0]",0.0,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 5, 1, 0, 975, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010746,0.0
"[1, 6, 1, 0, 975, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.017849160320706537,0.0,0.0,0.0,0.0
"[1, 7, 1, 0, 975, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 8, 1, 0, 975, 0]",0.0,0.0031416352777191786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 1, 0, 125, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224585964915533e-07,0.0,0.0
"[1, 1, 1, 1, 125, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022723075406928654,0.0
"[1, 1, 0, 0, 200, 0]",0.022721101959583934,0.047737114277959555,0.07901743321956739,0.06611247837487014,0.04685511840951446,0.06289395718717854,2.096765650560425,0.035437379586600676,0.013020563182377747,0.03726811863595927,0.0394150480671977
"[1, 1, 0, 1, 200, 0]",0.0044290838517426065,0.0077108776431720795,0.0,0.006923330106801484,0.0,0.0020943675611850726,0.8085593408633788,0.0,0.009454833905043302,0.002662483255552352,0.011809073155839974
"[1, 1, 0, 1, 400, 0]",0.0,0.0,0.0002823569143412488,0.0,0.0,8.982009000000001e-05,0.0,0.0,0.0,8.955089910044992e-05,0.03126310822763917
"[1, 1, 0, 0, 400, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000194815992236937,0.0,0.0
"[1, 1, 0, 1, 550, 0]",0.0,0.0,0.0,0.0,0.018956420830374392,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 0, 550, 0]",0.015109319160575552,0.025364198038579075,0.02267712797990909,0.012097540994508384,0.01443094159667339,0.04015486957143499,1.273851651210893,0.0308812422386408,0.0,0.002924271542963723,0.019786326713035318
"[1, 1, 0, 0, 600, 0]",0.003152932053275126,0.0008640480796780381,0.003750259964573084,0.0009211245015022309,0.0030082981070929473,0.0014964298756935655,0.025043820308035647,0.0636644075048085,0.0005123086106583906,0.0036422284270471003,0.0026176782049904326
"[1, 1, 0, 0, 625, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01037485904880329,0.0,0.0
"[1, 1, 0, 1, 650, 0]",0.0,0.0,0.0,0.0,0.0009458190592357687,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 0, 650, 0]",0.0005729498078669407,0.0,0.006222067818338446,0.0,0.0,0.0,0.398964192443084,0.0004123475599163575,0.0,0.0,0.0
"[1, 1, 0, 0, 700, 0]",0.01668829998415941,0.0032788549709635057,0.0,0.006285454476583172,0.0016810626837528476,0.0016286913751279758,0.7909315851771177,0.0,0.0010168181173224498,0.011289639971580626,0.0
"[1, 1, 0, 0, 750, 0]",0.00014899957842013587,0.00018089494622811872,0.00014076899897286164,0.00999552060386025,0.0,0.00016730239089821436,0.0,0.00014899957842013587,0.014792850262914688,0.0,0.0
"[1, 1, 0, 1, 800, 0]",0.00017274058856482538,8.64027862652365e-06,0.0,0.03191789731093962,3.190082042982289e-06,0.00017370114011942099,0.006084837258731086,8.61862514043685e-05,0.00017056685828384187,0.00017540729989899763,0.00025828982006187765
"[1, 1, 0, 1, 850, 0]",0.0,0.0,0.0,0.0,0.0003546414342,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02964176903068253,0.0,0.0
"[1, 1, 0, 1, 950, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.009980010000000001
"[1, 1, 0, 1, 1050, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.04571712582187965,0.0,0.0,0.0,0.0
"[1, 1, 0, 0, 1125, 0]",0.0,0.0027203186725456045,0.0,0.0,0.0,0.0,0.18963788515585916,0.0010495278933322898,0.0,0.0,0.0
"[1, 1, 1, 0, 1125, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.08485819839326117,0.0,0.0,0.0,0.0
"[1, 1, 1, 0, 1150, 0]",0.0,0.004071566200318621,0.0,0.0,0.0004618582578965857,0.0,0.07874503314315635,0.0,0.0,0.0,0.0
"[1, 1, 1, 1, 1150, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 1, 0, 1300, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0514127458169694,0.00025036344,0.0,0.0,0.0
"[1, 1, 1, 1, 1300, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 1, 0, 1550, 0]",0.0,0.0,0.0,0.0,0.0005375764686735967,0.0012812047244839667,0.21561320753224866,0.0,0.0,0.0,0.0
"[1, 1, 1, 0, 1600, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003373554899197045,0.0,0.0,0.0
"[1, 1, 1, 1, 1600, 0]",0.0037525787695043018,0.0,0.0033487844461839596,0.0,0.0,0.0015765225265109864,0.4348593887922173,0.001306432416409047,5.400000000000001e-05,0.003127069786833372,0.0
"[1, 0, 0, 1, 1600, 0]",0.0,0.0,0.0,0.0,0.5432749827048745,0.0,0.0,0.0,2.995627275774271e-05,0.0,0.0
"[1, 1, 0, 0, 1600, 0]",0.0,0.0,0.0031472225985480448,0.0,0.0,0.0015835607232696086,0.4980214663797156,0.0,0.00327660021959031,0.0,0.0
"[1, 1, 0, 1, 1600, 0]",0.003225826045635946,0.0,0.0031750010466826285,0.006391630350621796,0.003099341620203455,0.006110976188074384,0.8052435343925536,0.004909239949215631,0.0,0.0053535123648893275,0.018626421165920837
"[0, 0, 1, 0, 1600, 0]",0.010604321784555627,0.000761222069041657,0.051533568927561786,0.0030346388944485986,0.005065700699260432,0.002419182760818558,0.01140421820668093,0.0033285976263668026,0.002881775282489201,0.003914573258544235,0.003310782358403798
"[0, 0, 1, 1, 1600, 0]",0.0,0.0004318427689043118,9.001971930251482e-05,0.0,9.918286875980564e-05,0.0,0.0,0.0,0.0,8.410345731899722e-05,0.01920498888563421
"[0, 0, 0, 1, 1600, 0]",0.0,5.608845722178314e-05,1.3999782700420496e-05,0.0,0.011618020270225505,1.222037765207798e-05,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, 1, 1650, 0]",0.0,1.1343953721492425e-05,0.00011112482021674267,0.0,0.0006598040846957573,0.0,0.00010383519626190805,0.014408733963290852,0.0,0.00010783230496601771,0.0
"[0, 0, 1, 1, 1950, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012938104078972258,0.0,0.0,0.0
"[0, 0, 1, 1, 2150, 0]",0.0,0.0,0.0,0.0,0.00023567273483389613,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 1, 0, 2150, 0]",0.0,0.00028725709175166016,0.0003634107590902849,4.659856206219827e-05,0.00023520162503696323,5.017535990345031e-05,0.05556856454484343,9.959314202163963e-05,4.8208789656272916e-05,0.0003885641660370058,5.0431158586359626e-05
"[1, 0, 1, 1, 2150, 0]",0.0,0.0,0.0,0.0,0.0,5.3211834339439066e-05,0.0,0.018194084396765696,0.0,0.0,0.0
"[1, 0, 1, 0, 2150, 1]",0.0014392030066434835,0.0,0.0,0.0,0.0,0.00201448958494647,0.39560814660461885,0.0014917638036368401,0.0,0.0,0.0005910388922049231
"[0, 3, 1, 0, 2150, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 6, 1, 0, 2150, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 8, 1, 0, 2150, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 9, 1, 0, 2150, 0]",0.0,0.0,0.0031212970898505136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 3, 1, 0, 1550, 0]",0.0028119681246081864,0.0,0.0,0.0,0.0,0.0,0.32388757065656404,0.0,0.001301718226048917,0.0,0.0
"[1, 2, 1, 0, 1550, 0]",0.0,0.0,0.0,0.0,0.010478707344750204,0.0,0.0,0.0,0.0,4.599544898159139e-05,0.0
"[0, 3, 1, 0, 1550, 0]",0.0,0.0,0.0,0.0059340600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 2, 1, 0, 1550, 0]",0.0,0.0,0.0,0.0,0.00301806297,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 1550, 0]",0.0933735679303268,0.005484086139913845,0.00375054872936387,0.006338209184337162,0.008424398480365133,0.0038712345350599493,0.02681451113962233,0.003313872914673928,0.0006969528040759842,0.005519900629431789,0.013390848257425442
"[0, 0, 0, 0, 1025, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.00040725929996118223,0.0009879386975221516,0.11351432296969302,0.0,0.0
"[0, 0, 0, 1, 1125, 0]",0.0003855050641899824,0.00037824601727168755,0.05144919520752361,0.00033335988220691796,0.0016545155706546798,0.0004981101841367464,0.0,0.002051368871192059,0.0006644075483765697,0.0003901613352070154,8.993513570383265e-05
"[1, 1, 0, 1, 1175, 0]",0.0009233441524163115,0.00018205979843699966,0.00183366216236854,0.0,0.0,0.0,0.23519534848601065,0.0,0.0,0.0004643551683984208,0.0019900047290342593
"[1, 1, 0, 1, 1225, 0]",0.0,0.0,0.0,0.0,0.05503757181045901,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 1, 0, 0, 1225, 0]",0.024491421409348343,0.016263451594165024,0.029240948420918025,0.005559577091351295,0.022982898762705064,0.015876080209872898,1.458800845499982,0.0062622989761861965,0.0011305093083871802,0.026353059056372582,0.011454743732385142
"[1, 1, 1, 0, 1225, 0]",0.0025535066506458108,0.004719878282546554,0.004769158404264008,0.0018278249290320464,0.002912553526558673,0.0,0.5684016386029864,0.0013048310930646506,4.57239730153434e-06,0.0,0.0
"[0, 1, 0, 0, 1225, 0]",0.0,0.0,0.00647451193363315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 0, 1, 1225, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 1, 0, 1225, 0]",0.0,0.0,0.0,0.0,0.003141249977818541,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 1, 1, 1, 1225, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 1, 1225, 0]",0.0004411801540225777,0.0,1.8256708569424034e-05,0.0005088284140924763,0.031692082532509505,0.0,6.156956489357919e-05,0.00022089751891175933,0.0004812239619127727,0.0,9.007515372234108e-06
"[1, 1, 1, 0, 1325, 0]",0.0,0.01,0.04172231925141503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 2, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 3, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 4, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0066908253714048115,0.0,0.0,0.0,0.0
"[1, 5, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.08199079085452925,0.0,0.0,0.0003768678881111337,0.0
"[1, 6, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 7, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.07091650660421754,0.0,0.0,0.0,0.0
"[1, 8, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 9, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 10, 1, 0, 1325, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 10, 1, 0, 1325, 0]",0.012875369510304928,0.0,0.0,0.0,0.0,0.0066203252950417235,0.0,0.0,0.0,0.0,0.0
"[0, 10, 1, 0, 1425, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00301162686693058,0.0,0.0,0.0
"[1, 0, 1, 0, 350, 1]",0.0916238569417946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 1, 0, 400, 0]",0.015867774872881657,0.023846959654940554,0.015692713374647057,0.692892203032166,0.04796447865941529,0.009746486607865087,0.12194740167520425,0.022398746053735485,0.012055444564208078,0.011197940968094127,0.03394703292865062
"[1, 0, 1, 0, 725, 0]",0.255426008985777,0.12054499293896362,0.10649526605271117,0.23823262918182272,0.11170111417803844,0.0965241359470984,3.4193260993663492,0.17429381828975526,0.218416618691154,0.1673214967035902,0.18577116347379338
"[1, 1, 1, 0, 725, 0]",0.02758942468031636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 1, 850, 0]",0.0,0.0,0.0,0.0,0.011807420096446362,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 2, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.00594,0.0,0.0,0.0,0.0,0.0
"[0, 3, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 4, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 5, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 6, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 7, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 8, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 9, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 10, 1, 0, 850, 0]",0.0,0.0,0.0,0.0,0.003512302686213331,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 10, 0, 0, 850, 0]",0.0,0.0021795995471408547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 0, 0, 1, 100, 1]",0.0004609218684007441,0.0,0.07104930423571033,0.0,0.0008800882032835306,0.0007259128413264866,0.00018214726850392338,0.0007055635603835947,8.936432893298866e-05,0.0,0.0004568957922725733
"[0, 0, 0, 1, 2000, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.00014115337655516024,0.0171271774239331,0.0,0.0,3.996111232232035e-06
"[0, 0, 0, 0, 2200, 1]",0.010097124665631993,0.0,0.0007369414606173114,0.0006402863578081482,0.0,0.0001708335363703169,0.0,0.010226422793164942,0.08323716799768384,0.000459741020431654,0.0
"[0, 0, 0, 0, 2350, 1]",0.0010591375570567904,0.0008962019537768776,0.0,0.0,0.0,0.0,0.13522993055363008,0.0015446739879199814,0.00035537212797407097,0.0015478514016513496,0.0
"[0, 0, 0, 1, 2350, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05137034621760867,0.0,0.0,0.0
"[0, 0, 0, 0, 2400, 1]",0.0004301034203169643,0.0006370875135159488,0.0,0.0006644290124983842,0.08523145188901836,0.0012949335677640596,0.0,0.011027208012863493,0.0006323100235909767,0.0003482292344702628,0.0010713354205729025
"[0, 0, 0, 1, 2400, 1]",0.0,0.00036170724761026244,0.0006955249072453253,0.0,0.0006866838892816649,0.0,0.0006981171118709,0.0,0.03740465864995706,0.0003493374460456674,0.0
"[1, 0, 0, 1, 2800, 1]",0.0,0.0026969443907588642,0.004727786146841107,0.0,0.0,0.012801347667955343,0.5794541632626223,0.0,0.006282566677812907,0.0,0.000269460539730054
"[1, 0, 0, 0, 2800, 1]",0.0,0.0,0.0,0.0,0.02106091818274394,0.0,0.0,0.0,0.0008820485412487426,0.0,0.0
"[1, 0, 0, 0, 2850, 1]",0.0034595555996304378,0.005198727746461434,0.00026356864036950346,0.004708020182681352,0.0,0.0060461501930677165,0.7439057172627244,0.0051009786026882074,0.0,0.0,0.005950098439848974
"[1, 0, 0, 0, 2900, 1]",0.0003409566479578849,0.0004471380802110061,0.0006557239512435452,0.010088806830918838,0.0,0.0004281663948165914,0.0187718003356745,0.000795402041018593,0.009804619129098758,0.0004379837243074086,0.04952645560832063
"[0, 0, 0, 1, 3125, 1]",0.0,1.2918859887707934e-05,0.0,0.0,0.00810411154402731,0.0,8.1729e-07,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 3325, 1]",0.004304762575453694,0.004492108403321204,0.04574186953748234,0.005072131608279636,0.003893046187542822,0.003828707858881299,0.004583754643587017,0.004270528139848754,0.0008551530822109046,0.004436724718772535,0.014367079033010162
"[0, 0, 0, 1, 3325, 1]",0.0,0.0,0.0,0.0,0.013590314754626593,0.0,0.0,0.0,0.0,0.0,0.0
"[1, 0, 0, 1, 3325, 1]",0.0,0.000269460539730054,0.0,0.0,0.0,0.0,0.11342603862990602,0.0,0.0,0.0,0.0
"[1, 0, 0, 0, 3325, 1]",0.0,0.0,0.0,0.00026980951665489604,0.0,0.00043257880300368387,0.012474110877351903,0.0002722499883855136,0.0,0.06645479125410003,0.00025834178886318646
"[1, 0, 0, 1, 3425, 1]",0.0,0.0,0.00043323702666378,0.0017829284306663273,0.0,0.0,0.4793088357807471,0.0,0.004185035456138445,0.0,0.004882636235331827
"[1, 0, 0, 0, 3425, 1]",0.0,0.0,0.000425664232105921,0.0,0.0,0.0,0.20027929053430982,0.0,0.0,0.0,0.0
"[0, 0, 0, 0, 3425, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007298566714726295,0.0,0.0
"[0, 0, 0, 1, 3425, 1]",0.0009473794553961441,0.11018559909607882,0.0016829331749544573,4.828516679814464e-06,8.030019548875333e-05,0.005061917947060855,0.0015505657933651555,0.0001920293129457171,0.003076119654726283,0.0007184272517170305,0.00017469128574368122
"[1, 0, 0, 1, 3475, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.22911642321444997,0.0,0.0,0.0,0.0011620208484488075
"[1, 0, 0, 1, 3475, 0]",0.007817566908119463,0.007817566908119463,0.012026513397692945,0.009814969907369749,0.00017802188910000005,0.0,0.93852129977839,0.019874503348346548,0.015513507312067566,0.00737283488168076,0.007326161042723485
"[0, 0, 0, 0, 3475, 1]",0.0,0.0,0.0,0.0,0.0,7.3427822453818e-05,0.0,8.218523640447304e-06,0.011077151289076922,0.0,0.0
"[0, 0, 0, 1, 3475, 1]",0.0032852529907604123,0.134461338574967,0.0016799428377919424,0.0051699044178317635,0.00897301859562351,0.002996971035171454,0.003437428717734918,0.001562452514442573,0.0044978314894163875,0.0029407321654479133,0.001493425734374418
"[0, 10, 0, 1, 3550, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 10, 0, 0, 3550, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 11, 0, 0, 3550, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[0, 12, 0, 0, 3550, 0]",0.0004947552985985122,0.0003761480706480477,0.00018358473057198738,0.0002710277977979325,0.00012103621584538891,0.0003815366433118128,0.01951924099781309,0.0006299714561199798,0.0006051878965555465,0.00023945024683186977,0.00018230348631828152
"[0, 12, 0, 1, 3550, 0]",0.0,0.0,0.0,0.0,0.000587969762124039,0.0,0.0,1.5902613326916265e-06,0.0,0.0,0.0
"[1, 12, 0, 0, 3550, 0]",0.0,0.01088250517887783,0.02225642121387668,0.01555144159908139,0.0011756087664080163,0.0,1.2761155939884725,0.010410612806689392,0.00023866131049727946,0.009716664256754718,0.006507685538530863
"[1, 12, 0, 0, 3550, 1]",0.08913612019214208,0.026234987747838192,0.059265789686202414,0.04314706949122227,0.027604355446973115,0.06239867774204672,1.909612957779564,0.07118144834089978,0.0008522614738273722,0.03876344211165185,0.04766640587370024
"[1, 12, 0, 1, 3550, 1]",0.0,0.09657967265369098,0.0,0.0,0.0,0.0,0.006226519394877914,0.0,0.0,0.0003725024146912473,0.0
"[0, 12, 0, 0, 3550, 1]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.362529556507699e-05,0.0,0.0
"[0, 12, 0, 1, 3550, 1]",0.0,0.0,7.564978144423219e-07,4.129909704091022e-05,0.0,0.0,0.0,0.0,3.784463123623026e-07,0.0025480409160412608,0.0
"[0, 12, 0, 0, 3650, 0]",0.06103716502233024,0.05130769133642277,0.021198366196278743,0.017385231345482643,0.10177735268979862,0.057803904478395327,0.5959797152463563,0.061267816306005814,0.010437980306845365,0.04070756139424845,0.033269056342599364
"[0, 12, 0, 1, 3650, 0]",0.00020026298360518527,0.0,0.0,5.980024439792617e-05,0.0,3.566604727376148e-05,0.0,0.1904307953294814,9.146841560446892e-05,0.0,0.0
"[1, 12, 0, 0, 3650, 0]",0.6647592041757019,0.7494495345836749,0.6182409051987211,0.5597618121806962,0.8914154482952443,0.8152087087537093,5.3444035532445815,0.5466324428962963,0.08110706822838938,0.5645256320065798,1.0460154657963403
"[1, 12, 0, 1, 3650, 0]",0.004365525813473754,0.03561060515826514,0.0,0.0013566290305722186,1.2415503084993451,0.0,0.0,0.04795037800656763,0.017753759649552454,0.0,7.834044129818007e-05
"[1, 12, 0, 0, 3650, 1]",0.964372167330416,1.0541824960163226,0.9023678745565308,1.1373346761023346,1.0120888094852876,1.0869468018187909,4.71504834878373,0.913064880851256,0.8883399726676804,0.858645792538492,0.9279785017300972
"[1, 12, 0, 1, 3650, 1]",0.7274662573620477,0.7221047396408707,1.0129628201458398,0.7771024814675647,0.6362581803428169,0.940993189864929,4.860624944156675,0.5995699286629189,1.0541922726999575,0.5988223190714791,0.4875986147390194
"[0, 12, 0, 0, 3650, 1]",0.0,0.0010743375092230857,0.00038631686942127097,0.005706794850298218,0.0037044927816462046,0.003793292525509743,0.0051170797265348705,0.006364662040737533,0.4423479358282237,0.0,0.0
"[0, 12, 0, 1, 3650, 1]",0.019611931769314073,0.0,0.05559510560543982,0.020652920148556356,0.0009408767106016916,0.1220439439450425,0.047765113841331454,0.01455990713100926,0.01748552512757195,1.6238563826007546,0.10393286758308848
